"kanji","curPron","pos","nextPron","prevPron","curIndex","lastChar","onKun","oneChar","allKanji"
"思","おも","adjective","w","START","0","ず","True","False","False"
"類","るい","noun","s","START","0","KANJI","False","False","True"
"い","い","adjective","END","a","3","い","True","False","False"
"ぶ","ぶ","noun","n","u","1","れ","True","False","False"
"賞","しょう","noun","END","n","1","KANJI","False","False","True"
"り","り","noun","END","a","1","り","True","False","False"
"不","ふ","adjective","t","START","0","KANJI","False","False","True"
"り","り","adjective","a","o","1","ず","True","False","False"
"れ","れ","verb","r","u","1","る","True","False","False"
"捕","ほ","noun","g","START","0","KANJI","False","False","True"
"っ","っ","adjective","p","u","1","い","True","False","False"
"略","りゃく","noun","END","n","1","KANJI","False","False","True"
"植","しょく","noun","m","START","0","KANJI","False","False","True"
"易","い","noun","END","n","1","KANJI","False","False","True"
"る","る","verb","END","e","3","る","True","False","False"
"曜","よう","noun","END","n","1","KANJI","False","False","True"
"る","る","verb","END","a","1","る","True","False","False"
"退","たい","noun","j","START","0","KANJI","False","False","True"
"意","い","noun","t","START","0","KANJI","False","False","True"
"様","よう","noun","END","o","1","KANJI","False","False","True"
"陸","りく","noun","END","i","1","KANJI","False","False","True"
"撮","と","verb","r","START","0","る","True","False","False"
"調","ちょう","noun","END","u","1","KANJI","False","False","True"
"戸","と","counter","END","START","0","KANJI","True","True","True"
"る","る","verb","END","a","2","る","True","False","False"
"備","び","noun","END","n","1","KANJI","False","False","True"
"産","さん","noun","END","i","1","KANJI","False","False","True"
"意","い","noun","END","u","1","KANJI","False","False","True"
"則","そく","noun","END","n","1","KANJI","False","False","True"
"微","び","noun","k","n","1","KANJI","False","False","True"
"場","じょう","noun","END","u","1","KANJI","False","False","True"
"知","ち","noun","END","u","1","KANJI","False","False","True"
"適","てき","noun","g","START","0","KANJI","False","False","True"
"止","と","verb","m","i","2","る","True","False","False"
"る","る","verb","END","u","1","る","True","False","False"
"長","ちょう","noun","j","START","0","KANJI","False","False","True"
"具","ぐ","noun","END","i","1","KANJI","False","False","True"
"く","く","noun","END","a","1","く","True","False","False"
"る","る","verb","END","e","4","る","True","False","False"
"衆","しゅう","noun","END","n","1","KANJI","False","False","True"
"拳","けん","noun","END","n","3","KANJI","True","False","False"
"洗","あら","verb","u","START","0","う","True","False","False"
"当","とう","noun","END","n","2","KANJI","True","False","False"
"訂","てい","noun","s","START","0","KANJI","False","False","True"
"正","せい","noun","END","i","1","KANJI","False","False","True"
"掛","が","noun","k","e","1","り","True","False","False"
"ら","ら","verb","s","o","1","す","True","False","False"
"婦","ふ","noun","END","u","1","KANJI","False","False","True"
"し","し","noun","m","o","1","み","True","False","False"
"生","なま","noun","m","START","0","KANJI","False","False","True"
"郷","きょう","noun","r","START","0","KANJI","False","False","True"
"ま","ま","verb","s","a","1","す","True","False","False"
"ま","ま","adjective","s","a","1","い","True","False","False"
"合","あ","noun","i","i","2","い","True","False","False"
"体","たい","noun","END","i","1","KANJI","False","False","True"
"年","ねん","noun","g","START","0","KANJI","False","False","True"
"め","め","verb","r","a","1","る","True","False","False"
"高","こう","noun","d","START","0","KANJI","False","False","True"
"学","がく","noun","END","u","1","KANJI","False","False","True"
"む","む","verb","END","o","1","む","True","False","False"
"え","え","verb","r","o","1","る","True","False","False"
"掛","か","verb","k","i","1","る","True","False","False"
"演","えん","verb","j","START","0","る","True","False","False"
"じ","じ","verb","r","u","1","る","True","False","False"
"理","り","noun","END","i","1","KANJI","False","False","True"
"味","み","noun","r","u","1","KANJI","False","False","True"
"水","すい","noun","END","n","1","KANJI","False","False","True"
"れ","れ","verb","r","a","1","る","True","False","False"
"民","みん","noun","s","START","0","KANJI","False","False","True"
"り","り","noun","END","e","2","り","True","False","False"
"切","き","verb","r","START","0","る","True","False","False"
"大","おお","adjective","k","START","0","い","True","False","False"
"り","り","noun","END","a","1","り","True","False","False"
"も","も","adjective","n","a","1","く","True","False","False"
"携","けい","noun","t","START","0","KANJI","False","False","True"
"ら","ら","adjective","n","a","1","い","True","False","False"
"す","す","verb","END","o","1","す","True","False","False"
"連","れん","noun","END","u","1","KANJI","False","False","True"
"声","せい","noun","m","START","0","KANJI","False","False","True"
"推","すい","noun","s","START","0","KANJI","False","False","True"
"図","と","noun","END","i","1","KANJI","False","False","True"
"分","ぶん","pronoun","END","i","1","KANJI","False","False","True"
"地","じ","noun","END","u","1","KANJI","False","False","True"
"確","たし","noun","k","START","0","か","True","False","False"
"げ","げ","verb","r","a","1","る","True","False","False"
"良","りょう","noun","END","i","1","KANJI","False","False","True"
"出","で","noun","a","START","0","い","True","False","False"
"無","ぶ","noun","r","START","0","KANJI","False","False","True"
"う","う","verb","END","o","1","う","True","False","False"
"る","る","verb","END","o","1","る","True","False","False"
"住","じゅう","noun","END","i","1","KANJI","False","False","True"
"館","かん","noun","END","i","2","KANJI","False","False","True"
"え","え","adjective","z","a","3","ず","True","False","False"
"る","る","verb","END","a","2","る","True","False","False"
"刺","さ","verb","s","START","0","る","True","False","False"
"い","い","adjective","END","a","1","い","True","False","False"
"儀","ぎ","noun","END","u","1","KANJI","False","False","True"
"存","ぞん","verb","j","START","0","る","True","False","False"
"房","ぼう","noun","g","n","1","KANJI","False","False","True"
"行","こう","noun","END","u","1","KANJI","False","False","True"
"信","しん","noun","END","i","1","KANJI","False","False","True"
"上","じょう","noun","j","START","0","KANJI","False","False","True"
"る","る","verb","END","u","2","る","True","False","False"
"樹","じゅ","noun","m","START","0","KANJI","False","False","True"
"分","ぶん","noun","r","START","0","KANJI","False","False","True"
"う","う","verb","END","o","1","う","True","False","False"
"審","しん","noun","p","START","0","KANJI","False","False","True"
"雨","う","noun","t","START","0","KANJI","False","False","True"
"一","ひと","noun","y","START","0","み","True","False","False"
"女","おんな","noun","END","START","0","KANJI","True","True","True"
"悪","わる","noun","m","START","0","KANJI","False","False","True"
"来","らい","noun","n","START","0","KANJI","False","False","True"
"逆","さか","noun","s","START","0","さ","True","False","False"
"い","い","adjective","END","a","1","い","True","False","False"
"転","てん","noun","k","START","0","KANJI","False","False","True"
"切","き","noun","r","e","2","り","True","False","False"
"測","そく","noun","END","i","1","KANJI","False","False","True"
"け","け","noun","END","a","2","け","True","False","False"
"申","もう","noun","s","START","0","KANJI","True","False","False"
"順","じゅん","noun","j","START","0","KANJI","False","False","True"
"安","あん","noun","END","u","1","KANJI","False","False","True"
"装","そう","noun","END","u","1","KANJI","False","False","True"
"注","ちゅう","noun","i","START","0","KANJI","False","False","True"
"る","る","verb","END","e","2","る","True","False","False"
"格","かく","noun","END","a","1","KANJI","False","False","True"
"引","ひ","verb","k","START","0","く","True","False","False"
"治","おさ","verb","m","START","0","る","True","False","False"
"惑","わく","noun","END","i","1","KANJI","False","False","True"
"用","よう","noun","END","u","1","KANJI","False","False","True"
"中","ちゅう","noun","END","o","1","KANJI","False","False","True"
"上","あ","verb","g","i","2","る","True","False","False"
"し","し","noun","END","a","2","し","True","False","False"
"畜","ちく","noun","END","a","1","KANJI","False","False","True"
"外","がい","noun","END","a","1","KANJI","False","False","True"
"し","し","noun","END","a","2","し","True","False","False"
"る","る","verb","END","e","2","る","True","False","False"
"不","ふ","noun","b","START","0","KANJI","False","False","True"
"茶","ちゃ","noun","n","START","0","KANJI","True","False","False"
"い","い","verb","r","o","1","る","True","False","False"
"い","い","adjective","END","a","1","い","True","False","False"
"版","はん","noun","END","START","0","KANJI","True","True","True"
"動","どう","noun","t","START","0","KANJI","False","False","True"
