"kanji","curPron","pos","nextPron","prevPron","curIndex","lastChar","onKun","oneChar","allKanji"
"望","ぼう","noun","END","u","1","望","False","False","True"
"教","おし","noun","e","START","0","え","True","False","False"
"え","え","noun","END","i","1","え","True","False","False"
"観","かん","noun","t","START","0","点","False","False","True"
"点","てん","noun","END","n","1","点","False","False","True"
"限","げん","noun","k","START","0","界","False","False","True"
"界","かい","noun","END","n","1","界","False","False","True"
"体","たい","noun","o","START","0","温","False","False","True"
"温","おん","noun","END","i","1","温","False","False","True"
"光","こう","noun","k","START","0","景","False","False","True"
"景","けい","noun","END","u","1","景","False","False","True"
"番","ばん","noun","END","START","0","番","True","True","True"
"申","もう","verb","s","START","0","る","True","False","False"
"し","し","verb","d","u","1","る","True","False","False"
"出","で","verb","r","i","2","る","True","False","False"
"る","る","verb","END","e","3","る","True","False","False"
"五","ご","noun","j","START","0","音","False","False","True"
"十","じゅう","noun","o","o","1","音","False","False","True"
"音","おん","noun","END","u","2","音","False","False","True"
"下","げ","noun","h","START","0","品","False","False","True"
"品","ひん","noun","END","e","1","品","False","False","True"
"正","せい","noun","j","START","0","常","False","False","True"
"常","じょう","noun","END","i","1","常","False","False","True"
"生","せい","noun","k","START","0","活","False","False","True"
"活","かつ","noun","END","i","1","活","False","False","True"
"法","ほう","noun","a","START","0","案","False","False","True"
"案","あん","noun","END","u","1","案","False","False","True"
"理","り","noun","y","START","0","由","False","False","True"
"由","ゆう","noun","END","i","1","由","False","False","True"
"強","きょう","noun","c","START","0","調","False","False","True"
"調","ちょう","noun","END","u","1","調","False","False","True"
"地","ち","noun","r","START","0","理","False","False","True"
"理","り","noun","END","i","1","理","False","False","True"
"視","し","noun","s","START","0","察","False","False","True"
"察","さつ","noun","END","i","1","察","False","False","True"
"今","こ","noun","t","START","0","年","False","False","True"
"年","とし","noun","END","o","1","年","False","False","True"
"給","たま","suffix","u","START","0","う","True","False","False"
"う","う","suffix","END","a","1","う","True","False","False"
"舞","ぶ","noun","t","START","0","台","False","False","True"
"台","たい","noun","END","u","1","台","False","False","True"
"謙","けん","noun","s","START","0","遜","False","False","True"
"遜","そん","noun","END","n","1","遜","False","False","True"
"向","こう","noun","j","START","0","上","False","False","True"
"上","じょう","noun","END","u","1","上","False","False","True"
"申","しん","noun","k","START","0","告","False","False","True"
"告","こく","noun","END","n","1","告","False","False","True"
"文","ぶん","noun","END","START","0","文","True","True","True"
"瀬","せ","noun","t","START","0","物","False","False","True"
"戸","と","noun","m","e","1","物","False","False","True"
"物","もの","noun","END","o","2","物","False","False","True"
"瞬","またた","noun","k","START","0","き","True","False","False"
"き","き","noun","END","a","1","き","True","False","False"
"鐘","かね","noun","END","START","0","鐘","True","True","True"
"朽","く","verb","c","START","0","る","True","False","False"
"ち","ち","verb","r","u","1","る","True","False","False"
"る","る","verb","END","i","2","る","True","False","False"
"健","けん","noun","z","START","0","全","False","False","True"
"全","ぜん","noun","END","n","1","全","False","False","True"
"氏","し","suffix","END","START","0","氏","True","True","True"
"改","かい","noun","s","START","0","札","False","False","True"
"札","さつ","noun","END","i","1","札","False","False","True"
"作","さく","noun","s","START","0","者","False","False","True"
"者","しゃ","noun","END","u","1","者","False","False","True"
"生","せい","noun","m","START","0","命","False","False","True"
"命","めい","noun","END","i","1","命","False","False","True"
"提","てい","noun","k","START","0","携","False","False","True"
"携","けい","noun","END","i","1","携","False","False","True"
"抜","ぬ","verb","k","START","0","く","True","False","False"
"く","く","verb","END","u","1","く","True","False","False"
"鍛","きた","verb","e","START","0","る","True","False","False"
"え","え","verb","r","a","1","る","True","False","False"
"る","る","verb","END","e","2","る","True","False","False"
"顧","かえり","verb","m","START","0","る","True","False","False"
"み","み","verb","r","i","1","る","True","False","False"
"る","る","verb","END","i","2","る","True","False","False"
"適","てき","noun","s","START","0","性","False","False","True"
"性","せい","noun","END","i","1","性","False","False","True"
"そ","そ","adverb","n","START","0","内","True","False","False"
"の","の","adverb","u","o","1","内","True","False","False"
"内","うち","adverb","END","o","2","内","True","False","False"
"何","なに","expression","y","START","0","り","True","False","False"
"よ","よ","expression","r","i","1","り","True","False","False"
"り","り","expression","END","o","2","り","True","False","False"
"数","すう","noun","j","START","0","字","False","False","True"
"字","じ","noun","END","u","1","字","False","False","True"
"判","はん","noun","k","START","0","決","False","False","True"
"決","けつ","noun","END","n","1","決","False","False","True"
"区","く","noun","END","START","0","区","True","True","True"
"重","じゅう","noun","y","START","0","役","False","False","True"
"役","やく","noun","END","u","1","役","False","False","True"
"残","ざん","noun","d","START","0","高","False","False","True"
"高","だか","noun","END","n","1","高","False","False","True"
"和","わ","noun","END","START","0","和","True","True","True"
"帰","かえ","noun","r","START","0","り","True","False","False"
"り","り","noun","END","e","1","り","True","False","False"
"台","だい","noun","d","START","0","所","False","False","True"
"所","どころ","noun","END","i","1","所","False","False","True"
"芽","め","noun","END","START","0","芽","True","True","True"
"禁","きん","noun","s","START","0","止","False","False","True"
"止","し","noun","END","n","1","止","False","False","True"
"冷","さ","verb","m","START","0","す","True","False","False"
"ま","ま","verb","s","a","1","す","True","False","False"
"す","す","verb","END","a","2","す","True","False","False"
"来","らい","noun","j","START","0","場","False","False","True"
"場","じょう","noun","END","i","1","場","False","False","True"
"布","ぬの","noun","END","START","0","布","True","True","True"
"標","ひょう","noun","g","START","0","語","False","False","True"
"語","ご","noun","END","u","1","語","False","False","True"
"買","か","noun","i","START","0","物","True","False","False"
"い","い","noun","m","a","1","物","True","False","False"
"物","もの","noun","END","i","2","物","True","False","False"
"数","かぞ","verb","e","START","0","る","True","False","False"
"え","え","verb","r","o","1","る","True","False","False"
"る","る","verb","END","e","2","る","True","False","False"
"改","あらた","verb","m","START","0","る","True","False","False"
"ま","ま","verb","r","a","1","る","True","False","False"
"る","る","verb","END","a","2","る","True","False","False"
"衰","おとろ","verb","e","START","0","る","True","False","False"
"え","え","verb","r","o","1","る","True","False","False"
"る","る","verb","END","e","2","る","True","False","False"
"濃","こ","adjective","i","START","0","い","True","False","False"
"い","い","adjective","END","o","1","い","True","False","False"
"一","いち","adverb","o","START","0","応","False","False","True"
"応","おう","adverb","END","i","1","応","False","False","True"
"通","つう","noun","c","START","0","帳","False","False","True"
"帳","ちょう","noun","END","u","1","帳","False","False","True"
"騙","だま","verb","s","START","0","す","True","False","False"
"す","す","verb","END","a","1","す","True","False","False"
